feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PL10_2.hmm	group	T_GUS	1.39403981052854	0.364776178997008	21	21	0.000132572169681695	0.00285977108884799
CBM47.hmm	group	T_GUS	0.683543324440709	0.181362121111365	21	21	0.000163940940778917	0.00337569300785679
PL1_4.hmm	group	T_GUS	2.12052932295657	0.564869461494112	21	21	0.000174023346452505	0.00342750330186889
GH140.hmm	group	T_GUS	0.262182144296184	0.0708062787167475	21	21	0.000213225196824484	0.00402462559006213
GH125.hmm	group	T_GUS	-0.261354802631993	0.0722387009509954	21	21	0.000296964884847809	0.00538100371344229
CBM23.hmm	group	T_GUS	0.905518816408579	0.25708611524898	21	21	0.00042791770102057	0.0064615572854106
CBM50.hmm	group	T_GUS	-0.210940596453837	0.059785581889628	21	21	0.000418260914685431	0.0064615572854106
CE6.hmm	group	T_GUS	0.21343752529732	0.0605203578998164	21	21	0.000420763282658091	0.0064615572854106
GT51.hmm	group	T_GUS	-0.103279503072293	0.0291707852563807	21	21	0.000399352106062924	0.0064615572854106
PL6_2.hmm	group	T_GUS	0.566368324838675	0.16010941434549	21	21	0.000404113144888165	0.0064615572854106
GH13_4.hmm	group	T_GUS	-0.448752803191586	0.12817291447388	21	21	0.000463252259895744	0.0066553369567114
GH5_13.hmm	group	T_GUS	-0.268442854588867	0.0767589298138594	21	21	0.000470134177957538	0.0066553369567114
AA6.hmm	group	T_GUS	-0.134248819369545	0.0384968962187033	21	21	0.000487990385894988	0.00669877711546756
GT104.hmm	group	T_GUS	-0.284259928217903	0.0818188039510539	21	21	0.000512261355466607	0.00682512923606979
GH143.hmm	group	T_GUS	0.578368247821386	0.167286497004143	21	21	0.000545512483319476	0.00686436541510341
GH8.hmm	group	T_GUS	0.223255804793245	0.0644388673004693	21	21	0.000530992938779801	0.00686436541510341
AA3.hmm	group	T_GUS	-0.0817207891053597	0.0238237187407161	21	21	0.000603074082572195	0.00738358268662715
GH89.hmm	group	T_GUS	-0.27409663311794	0.0802879434247198	21	21	0.000640353248818138	0.00763368478196359
PL20.hmm	group	T_GUS	0.632232457376514	0.185677673971694	21	21	0.000661640831545205	0.00768521273564046
GH133.hmm	group	T_GUS	0.217872684150081	0.0647341203383719	21	21	0.000763622863405632	0.00852759049631981
GH145.hmm	group	T_GUS	0.281952042508216	0.0838466618043136	21	21	0.000771812826377731	0.00852759049631981
CBM4.hmm	group	T_GUS	-0.606541360327142	0.181158549168457	21	21	0.000813604792802796	0.00877530883665873
CBM61.hmm	group	T_GUS	0.415288476062933	0.125484418468946	21	21	0.000934686378295287	0.00918330473768231
GH121.hmm	group	T_GUS	0.304843634993717	0.0918297266057145	21	21	0.00090126562269059	0.00918330473768231
GH13_36.hmm	group	T_GUS	-0.277271064506213	0.0838543053364051	21	21	0.000944419942188935	0.00918330473768231
GH5.hmm	group	T_GUS	0.224040764391034	0.0675455164272208	21	21	0.000910268147723326	0.00918330473768231
PL9_4.hmm	group	T_GUS	-0.386974703701653	0.117119286967736	21	21	0.000952793206779401	0.00918330473768231
GH43_11.hmm	group	T_GUS	0.274790397360847	0.0855374837223894	21	21	0.00131578556696078	0.0124177262881923
GH23.hmm	group	T_GUS	-0.109068117603148	0.0342836838510128	21	21	0.00146594545941565	0.0135525161860263
CE4.hmm	group	T_GUS	-0.0767041011088804	0.0246433752518174	21	21	0.00185469324384581	0.016474039989454
GH106.hmm	group	T_GUS	0.153193000366672	0.0491404372927936	21	21	0.00182421072452455	0.016474039989454
GH43_29.hmm	group	T_GUS	-0.304153730311082	0.0991235225318651	21	21	0.00215185718084528	0.0187459865946714
GT89.hmm	group	T_GUS	0.246952939908564	0.0807883034214118	21	21	0.00223720380668249	0.0191217608382485
GH31.hmm	group	T_GUS	-0.122442512394605	0.0402227753181263	21	21	0.00233370568481051	0.0195771976892437
GH5_2.hmm	group	T_GUS	0.611672791024775	0.202579938572895	21	21	0.0025326382034599	0.0204872340387024
GH65.hmm	group	T_GUS	-0.198446995791565	0.0656835203755888	21	21	0.00251725069166905	0.0204872340387024
GH5_10.hmm	group	T_GUS	1.70813436819106	0.576597344737355	21	20	0.00305212439168115	0.0242563570075712
GH43_9.hmm	group	T_GUS	-0.287279620540223	0.0977025567289207	21	21	0.00327842691360178	0.0256056446872691
PL22.hmm	group	T_GUS	0.0770077111499294	0.0262601723817746	21	21	0.00336254998991823	0.0258175448378467
GH30.hmm	group	T_GUS	-0.124513830287777	0.0428875109261544	21	21	0.00369293433264009	0.0276962219320371
PL10.hmm	group	T_GUS	0.14279887381696	0.0492379763159679	21	21	0.00372951332859661	0.0276962219320371
GH13_13.hmm	group	T_GUS	-0.257230698556382	0.0896559896119459	21	21	0.00411660520615178	0.0300777767481735
GH36.hmm	group	T_GUS	-0.121338772600266	0.0424758880360242	21	21	0.00428136794720841	0.03078507428707
GH26.hmm	group	T_GUS	0.148369762181729	0.0527810864259371	21	21	0.00493815969066357	0.0344151744595477
GH92.hmm	group	T_GUS	-0.187535704694697	0.0666334177235502	21	21	0.00488624155493265	0.0344151744595477
CBM9.hmm	group	T_GUS	0.173284597829124	0.0622269342960036	21	21	0.00535739389427917	0.036771203547098
GH3.hmm	group	T_GUS	-0.126351068195811	0.0456598717642158	21	21	0.00565359885199819	0.0382250788053012
GH97.hmm	group	T_GUS	-0.10490144138254	0.0385350800000371	21	21	0.00648425346082798	0.0431965708493393
PL1_2.hmm	group	T_GUS	0.236238497964256	0.0869760968025301	21	21	0.00660497198053438	0.0433630769156822
GH17.hmm	group	T_GUS	-0.130199682812102	0.0485693210946382	21	21	0.0073468782425544	0.0475447977696735
GH13_23.hmm	group	T_GUS	-0.102971600450577	0.0385519623658387	21	21	0.00756296853035433	0.0477286995904686
GH13.hmm	group	T_GUS	-0.156256011345988	0.0585237178738735	21	21	0.00758601847795527	0.0477286995904686
GH13_19.hmm	group	T_GUS	-0.358835478740782	0.137339890139743	21	21	0.00898156732540329	0.0557349314850369
GH138.hmm	group	T_GUS	0.224222426796458	0.0862175488139345	21	21	0.0093044945231427	0.0569585948511303
AA2.hmm	group	T_GUS	-0.079315014018287	0.0307984727476956	21	21	0.0100155929864152	0.0604941816379479
GT20.hmm	group	T_GUS	-0.0729345290922203	0.0284045309218537	21	21	0.0102373477669192	0.0610199807686108
PL6.hmm	group	T_GUS	0.342377197330135	0.136331378247324	21	21	0.0120266911314671	0.070754429643566
GH74.hmm	group	T_GUS	-0.129147704237253	0.0521683489175709	21	21	0.0133014365560572	0.0772506507678707
GH35.hmm	group	T_GUS	-0.116161588125489	0.0471392142023033	21	21	0.013731022696566	0.0783695591511799
GH47.hmm	group	T_GUS	-0.311074596692705	0.126551333385664	21	21	0.0139678073904861	0.0783695591511799
GH73.hmm	group	T_GUS	-0.141015648570171	0.057395122120704	21	21	0.0140130999806745	0.0783695591511799
CE16.hmm	group	T_GUS	-0.166130984007379	0.0685324293478815	21	21	0.0153454404930544	0.0837528258235381
GH103.hmm	group	T_GUS	-0.0855520336898337	0.0352901021892608	21	21	0.0153400370669684	0.0837528258235381
CBM5.hmm	group	T_GUS	-0.213657390957884	0.0885286549277248	21	21	0.0158033202391285	0.0842224008038258
GH13_6.hmm	group	T_GUS	-0.365906560939893	0.151539631533677	21	21	0.0157527931015041	0.0842224008038258
GT14.hmm	group	T_GUS	-0.332020087031249	0.138788542626514	21	21	0.0167443811486635	0.0872636215947594
PL8.hmm	group	T_GUS	-0.171836252033623	0.0718394741756528	21	21	0.016759238584424	0.0872636215947594
GH13_2.hmm	group	T_GUS	-0.286739725589586	0.121949432005396	21	21	0.0187079330006376	0.0963033369237366
CBM59.hmm	group	T_GUS	1.31695977734611	0.569540112541619	21	19	0.0207599794947597	0.10440278774831
GH1.hmm	group	T_GUS	-0.0660396589874449	0.0286369732471119	21	21	0.0211051721525211	0.10440278774831
GH93.hmm	group	T_GUS	-0.164905362949286	0.0715627539034438	21	21	0.0212032151718422	0.10440278774831
PL3_1.hmm	group	T_GUS	-0.430635395459495	0.186113482562138	21	21	0.0206769204852759	0.10440278774831
GT30.hmm	group	T_GUS	-0.0952417020851736	0.0425190146924205	21	21	0.0250922830690862	0.121493064030315
GT66.hmm	group	T_GUS	0.254632295350446	0.113768474038865	21	21	0.0252104812778138	0.121493064030315
AA7.hmm	group	T_GUS	-0.0639007558304587	0.0287743564872638	21	21	0.026367654695075	0.125732079756516
GH28.hmm	group	T_GUS	0.100023260767545	0.0457120404039183	21	21	0.028661131792841	0.132684713320501
GH43.hmm	group	T_GUS	-0.194636016117343	0.088894015801991	21	21	0.0285584208068532	0.132684713320501
GH5_36.hmm	group	T_GUS	0.454110760742736	0.207591377129566	21	21	0.0287044192172385	0.132684713320501
CE9.hmm	group	T_GUS	-0.0554503818666659	0.0254784993378708	21	21	0.0295283668289527	0.133763501735156
GH43_3.hmm	group	T_GUS	-0.204943455918231	0.0941078095068508	21	21	0.0294245166705345	0.133763501735156
AA1.hmm	group	T_GUS	-0.0478731047805617	0.0221023204262051	21	21	0.0303129891735811	0.134279826627697
CBM62.hmm	group	T_GUS	-0.361228777502929	0.167390436603379	21	21	0.0309277317908854	0.134279826627697
GH107.hmm	group	T_GUS	1.11262438727188	0.515687916811238	21	21	0.030962545600624	0.134279826627697
GH130.hmm	group	T_GUS	-0.102991354407377	0.0477812176310588	21	21	0.0311244631256253	0.134279826627697
GH32.hmm	group	T_GUS	-0.107049873084847	0.0496373247299874	21	21	0.0310336733588244	0.134279826627697
GH104.hmm	group	T_GUS	-0.255631258834354	0.11910885969637	21	21	0.0318571433282438	0.135105488702438
GH51.hmm	group	T_GUS	0.0618750542585606	0.0288393628387217	21	21	0.0319123339760726	0.135105488702438
PL9_2.hmm	group	T_GUS	-0.141641446154013	0.066964375429436	21	21	0.0344149415265772	0.144351560292032
GH135.hmm	group	T_GUS	-0.30174220493931	0.144250784493325	21	21	0.0364573943671477	0.151515593103834
PL1_6.hmm	group	T_GUS	-0.308009952429443	0.147558392124349	21	21	0.0368540947310741	0.15177186284706
GT46.hmm	group	T_GUS	0.240481306109877	0.116504088183031	21	21	0.0390039907652276	0.159178448798631
GT41.hmm	group	T_GUS	0.0500820768065157	0.0248196197589054	21	21	0.0436076955074948	0.176377554150849
GT19.hmm	group	T_GUS	-0.0732896179963448	0.0366808019363418	21	21	0.0457125941468554	0.181647413583557
GT4.hmm	group	T_GUS	-0.028217487111758	0.0141182786589787	21	21	0.0456463171911125	0.181647413583557
PL3.hmm	group	T_GUS	0.334998317206647	0.168676856029406	21	21	0.0470293209434425	0.185254629455474
GH43_7.hmm	group	T_GUS	0.514636171623979	0.260929822420789	21	21	0.0485734970297644	0.189687880642097
CE7.hmm	group	T_GUS	-0.0441618693746368	0.0224653269945211	21	21	0.0493241377068386	0.190972943429042
GT25.hmm	group	T_GUS	-0.172329076713437	0.0879838337624031	21	21	0.0501544014947081	0.192541897263583
GH9.hmm	group	T_GUS	0.0796982908035861	0.0409780560280034	21	21	0.0517868104870223	0.197138026475808
GT1.hmm	group	T_GUS	-0.0758562486879405	0.0398102449620269	21	21	0.0567221966668196	0.214126292417244
GH37.hmm	group	T_GUS	-0.135986212203208	0.074102989170229	21	21	0.0664912402347476	0.247781296999586
GH43_18.hmm	group	T_GUS	0.174808746615447	0.0953640496932827	21	21	0.0667925235031125	0.247781296999586
GH43_4.hmm	group	T_GUS	-0.238634780427855	0.130415064700853	21	21	0.0672783654104836	0.247781296999586
