feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K02363	group	T_GUS	0.372752633500526	0.0778543916576548	21	9	0.000127925169001199	0.0180267996597184
K03130	group	T_GUS	0.198447519177203	0.0411738960626376	21	21	0.000119061866951638	0.0180267996597184
K03184	group	T_GUS	-0.255280650724581	0.0540428243984989	21	21	0.000147813330543145	0.0180267996597184
K03856	group	T_GUS	0.357856074496912	0.0745177418265281	21	21	0.000123825897034817	0.0180267996597184
K03878	group	T_GUS	-0.287518599783419	0.0594370552586776	21	21	0.000114439048203184	0.0180267996597184
K06139	group	T_GUS	0.248727972291663	0.052515666495769	21	21	0.000143676755178921	0.0180267996597184
K06160	group	T_GUS	0.454519100985463	0.0943719586122895	21	21	0.000119999540901893	0.0180267996597184
K06402	group	T_GUS	0.165714244250933	0.0348284511416245	21	21	0.000136804191016676	0.0180267996597184
K06896	group	T_GUS	0.130631918224392	0.0274993666959252	21	21	0.000139183263439568	0.0180267996597184
K07335	group	T_GUS	0.114535528811889	0.0242368011746173	21	21	0.000147143753302095	0.0180267996597184
K07714	group	T_GUS	0.367847331863683	0.0762339836514724	21	21	0.000117599074070341	0.0180267996597184
K10441	group	T_GUS	0.162784577434053	0.0340882552788877	21	21	0.000131555372163494	0.0180267996597184
K12987	group	T_GUS	0.50611012753688	0.106999568108112	21	4	0.000145712930432029	0.0180267996597184
K14317	group	T_GUS	-2.23518388915922	0.472287085557978	21	0	0.000144841597044651	0.0180267996597184
K15663	group	T_GUS	1.03637103634249	0.21870566603757	21	6	0.000142903426346477	0.0180267996597184
K15471	group	T_GUS	0.507933742947683	0.108256764067714	21	0	0.000158786318868306	0.0190883839039542
K03409	group	T_GUS	0.743450686957823	0.159321497293765	21	15	0.000168228953947964	0.0196617589926683
K07114	group	T_GUS	0.254662998352432	0.0545316492617762	21	21	0.00016684813553472	0.0196617589926683
K01236	group	T_GUS	0.144314717158267	0.0310659199873417	21	21	0.000176372987279322	0.0203312149034999
K00507	group	T_GUS	0.163944606615731	0.0355957471439217	21	21	0.000192942522391677	0.0205562847288071
K05569	group	T_GUS	0.185554157107435	0.0404329765574096	21	0	0.000200310795931334	0.0205562847288071
K06021	group	T_GUS	-0.759471634365706	0.165185801784936	21	0	0.000196492160544444	0.0205562847288071
K06968	group	T_GUS	0.350970479481606	0.0764307028053897	21	20	0.000199031358637406	0.0205562847288071
K07037	group	T_GUS	0.4877962884214	0.105861033589096	21	21	0.000192003039256543	0.0205562847288071
K07051	group	T_GUS	0.210598090070261	0.0455232812285294	21	21	0.000184228948881333	0.0205562847288071
K07338	group	T_GUS	0.340789374266371	0.0742319274082085	21	21	0.000199543776773759	0.0205562847288071
K07762	group	T_GUS	0.598899926556068	0.130474191762759	21	21	0.000199857578606979	0.0205562847288071
K15581	group	T_GUS	0.287803899420917	0.0622953679429893	21	21	0.000186819636088645	0.0205562847288071
K03882	group	T_GUS	-0.417632672740586	0.091206266647558	21	0	0.000204985474629258	0.0207825634819904
K00086	group	T_GUS	0.244574486533304	0.0543980621872588	21	21	0.000247412002903477	0.0209229944121087
K00282	group	T_GUS	0.181814808910107	0.0399168760458564	21	21	0.00021651524100257	0.0209229944121087
K00477	group	T_GUS	0.103091035499006	0.0229554564105059	21	21	0.000250291405820476	0.0209229944121087
K01486	group	T_GUS	0.21071991756099	0.046940233359854	21	21	0.000251319153721849	0.0209229944121087
K01816	group	T_GUS	0.12208988113839	0.0270444845464625	21	21	0.000237298355855069	0.0209229944121087
K02011	group	T_GUS	0.105047685933928	0.0231115940644194	21	21	0.000221276706263163	0.0209229944121087
K03303	group	T_GUS	0.167189764405436	0.036847610643565	21	21	0.000225279095669325	0.0209229944121087
K04496	group	T_GUS	0.701695690062694	0.155466703962589	21	1	0.000237799882458984	0.0209229944121087
K05346	group	T_GUS	0.141520794550458	0.0310815799413965	21	21	0.000217316972069082	0.0209229944121087
K06044	group	T_GUS	0.173708997989063	0.0384686172851491	21	21	0.000236656922850769	0.0209229944121087
K07641	group	T_GUS	0.588978127565224	0.129985806966479	21	18	0.000228486000376516	0.0209229944121087
K08232	group	T_GUS	0.512635990294867	0.113110353037911	21	0	0.000227927156053661	0.0209229944121087
K09284	group	T_GUS	-1.21437517397865	0.265707216053743	21	0	0.000209036486123702	0.0209229944121087
K09835	group	T_GUS	0.17374147065709	0.0385488738345842	21	21	0.00024129688360287	0.0209229944121087
K09879	group	T_GUS	0.335402899884735	0.0739996275737256	21	16	0.000227762478699161	0.0209229944121087
K10776	group	T_GUS	0.817327883076996	0.182352216556239	21	0	0.000255328549896355	0.0209229944121087
K10852	group	T_GUS	0.193422980503419	0.0427824331028683	21	21	0.000233732847630396	0.0209229944121087
K13058	group	T_GUS	0.883244655915158	0.19711708697173	21	7	0.000256098446161283	0.0209229944121087
K13574	group	T_GUS	0.188359545885424	0.0419426232454014	21	21	0.000250308586149795	0.0209229944121087
K15631	group	T_GUS	0.237870239208483	0.0529474954033334	21	0	0.000249354758571963	0.0209229944121087
K15257	group	T_GUS	0.346993165880454	0.0775153646970285	21	21	0.00025865109105662	0.020928355108091
K05884	group	T_GUS	0.156400828580509	0.0349919432194753	21	21	0.000262687496108579	0.0210525264738447
K01228	group	T_GUS	0.308818418402808	0.0692719974638316	21	21	0.000269680530762628	0.021227102370896
K03192	group	T_GUS	0.288564657532115	0.0648528777105996	21	21	0.000274955930888612	0.021227102370896
K06883	group	T_GUS	0.443898812858346	0.099697903163783	21	21	0.000273143386425636	0.021227102370896
K09947	group	T_GUS	0.234613401537745	0.0526373354633418	21	20	0.000270225337917209	0.021227102370896
K00875	group	T_GUS	0.163447468769455	0.036877741025875	21	21	0.000286033722680686	0.0213827436145885
K01706	group	T_GUS	0.133041461650501	0.0299855018678514	21	21	0.000282984992489425	0.0213827436145885
K07093	group	T_GUS	0.149825967501506	0.0338173112012072	21	21	0.00028713606992852	0.0213827436145885
K12992	group	T_GUS	0.376549776971009	0.0848541691393497	21	3	0.000282502335051924	0.0213827436145885
K16088	group	T_GUS	0.475361821949675	0.107394123390363	21	21	0.000289838727089218	0.0213946744601383
K02584	group	T_GUS	0.270295022691962	0.0616029965919454	21	21	0.000316454582647978	0.0214755267176027
K03271	group	T_GUS	0.161967243179357	0.0368064095033667	21	21	0.000307357336906339	0.0214755267176027
K03810	group	T_GUS	0.20763742139897	0.0470412001952065	21	21	0.000298112616353648	0.0214755267176027
K05793	group	T_GUS	0.323045773614971	0.0735601944352886	21	21	0.00031366595089243	0.0214755267176027
K07151	group	T_GUS	0.419720902591843	0.0955979328089571	21	21	0.000314453926606956	0.0214755267176027
K07214	group	T_GUS	0.288528046523733	0.0655795013399483	21	21	0.00030795144450457	0.0214755267176027
K07307	group	T_GUS	0.470671588273492	0.107019550402927	21	21	0.000309124579817787	0.0214755267176027
K09478	group	T_GUS	0.565802435068495	0.128258472216937	21	7	0.0002998287703074	0.0214755267176027
K11838	group	T_GUS	-0.835529293707173	0.190001110351766	21	0	0.000309475885355954	0.0214755267176027
K12450	group	T_GUS	0.776213983867755	0.176892670372964	21	3	0.000316197123079669	0.0214755267176027
K01730	group	T_GUS	0.602436639523955	0.137578276817121	21	21	0.000322874336596785	0.0217359003396956
K03082	group	T_GUS	0.265607680865598	0.0607269258264716	21	21	0.000326613232059904	0.0217954276359945
K06045	group	T_GUS	0.130651236705342	0.0298926148205783	21	21	0.000328938717738716	0.0217954276359945
K01739	group	T_GUS	0.55591525401688	0.127435589262219	21	13	0.000335258530377415	0.0218697715746198
K09953	group	T_GUS	0.446984546173798	0.102404700841614	21	6	0.00033331125891192	0.0218697715746198
K01130	group	T_GUS	0.140270843925535	0.0323600857980548	21	21	0.00035702750552562	0.0220910769043978
K01299	group	T_GUS	0.246737150147675	0.0568513237274901	21	21	0.000352700683760933	0.0220910769043978
K03335	group	T_GUS	0.144257189040846	0.0332156944100013	21	21	0.000350299400871837	0.0220910769043978
K07257	group	T_GUS	0.255670922884396	0.0587585742900432	21	21	0.000343846563178516	0.0220910769043978
K09627	group	T_GUS	-1.28880104088312	0.297154912209278	21	0	0.00035504286306281	0.0220910769043978
K09859	group	T_GUS	0.447175807920045	0.102949275975551	21	21	0.000349814225263269	0.0220910769043978
K13703	group	T_GUS	0.274794589287826	0.0632106447585644	21	21	0.000346934078083025	0.0220910769043978
K00039	group	T_GUS	0.140991989347693	0.0326533521931216	21	21	0.000370989988945632	0.0222991482641249
K03932	group	T_GUS	0.346080055629271	0.0801229463120348	21	21	0.000369706730353068	0.0222991482641249
K09992	group	T_GUS	0.270368135782308	0.062606280863693	21	21	0.000370394510859586	0.0222991482641249
K16090	group	T_GUS	0.283651598644982	0.0656726747569525	21	21	0.000369866966443041	0.0222991482641249
K01809	group	T_GUS	0.136160211588812	0.0315852622451991	21	21	0.000376920857785122	0.0223544032112095
K01912	group	T_GUS	0.109514595228591	0.0254063118578613	21	21	0.000377222252643107	0.0223544032112095
K13317	group	T_GUS	0.169836228556772	0.0394471365713793	21	21	0.000381642121035259	0.0224581709686133
K07677	group	T_GUS	0.236556915134576	0.0549932480179004	21	21	0.00038500451612196	0.022498701410877
K00230	group	T_GUS	0.145863642992349	0.033982178810904	21	21	0.000393164940250247	0.0226811735439946
K01619	group	T_GUS	0.138326914211297	0.0322913228217528	21	21	0.000400981363525699	0.0226811735439946
K06860	group	T_GUS	0.320749994159516	0.0748242493328135	21	21	0.000398254925223496	0.0226811735439946
K08884	group	T_GUS	0.266448658380036	0.0621177547699369	21	21	0.000395811851862673	0.0226811735439946
K11894	group	T_GUS	0.180268312296439	0.0420888963044597	21	21	0.000401603667029732	0.0226811735439946
K06443	group	T_GUS	0.378120841651841	0.0884398838944423	21	11	0.00040860252113797	0.0226973905672037
K07138	group	T_GUS	0.485554201364196	0.11360712507431	21	0	0.000409982574713603	0.0226973905672037
K15975	group	T_GUS	0.248162275098224	0.0580289064852716	21	21	0.000407605051882864	0.0226973905672037
K00118	group	T_GUS	0.190057865391601	0.0447149034868057	21	21	0.00043258305505842	0.0229696568450911
K00895	group	T_GUS	0.358171333687533	0.0841849382799707	21	21	0.000428518657317209	0.0229696568450911
K00972	group	T_GUS	0.597534926442626	0.140720797820899	21	11	0.000436737385052238	0.0229696568450911
K03324	group	T_GUS	0.166598636457929	0.0392144161793788	21	21	0.000434593596752328	0.0229696568450911
K05812	group	T_GUS	0.393557590400072	0.0925017490692694	21	21	0.000428500263498447	0.0229696568450911
K10537	group	T_GUS	0.454397617812297	0.10690399490978	21	21	0.000432500422381878	0.0229696568450911
K15582	group	T_GUS	0.272685707548474	0.0639480109587065	21	21	0.000419242051708172	0.0229696568450911
K16183	group	T_GUS	0.355371157287192	0.0835053539917602	21	20	0.000427453434994636	0.0229696568450911
K00441	group	T_GUS	0.366478304977313	0.0866961713555716	21	0	0.000456166574088283	0.0230246945584174
K00996	group	T_GUS	0.139298843727778	0.0330402185376294	21	21	0.00046788149370046	0.0230246945584174
K01428	group	T_GUS	0.108315175001568	0.0256119392787826	21	21	0.000454160671493646	0.0230246945584174
K01769	group	T_GUS	0.446629917647847	0.105930040275099	21	21	0.000467632153587392	0.0230246945584174
K01805	group	T_GUS	0.143401212936621	0.0339824165071528	21	21	0.000463816014871588	0.0230246945584174
K06617	group	T_GUS	1.70779764546471	0.403147193845872	21	1	0.00044689218815595	0.0230246945584174
K07182	group	T_GUS	0.125410399974125	0.0296268369556347	21	21	0.000450128273888839	0.0230246945584174
K10545	group	T_GUS	0.218918995661096	0.0518669189139727	21	21	0.000462846292543686	0.0230246945584174
K11644	group	T_GUS	-0.669145507655381	0.158577175661266	21	0	0.000464008040230425	0.0230246945584174
K12941	group	T_GUS	0.187136421249862	0.0442784607779354	21	21	0.000457003122828113	0.0230246945584174
K13298	group	T_GUS	0.456700175967773	0.107841123834971	21	9	0.00044814616573164	0.0230246945584174
K00058	group	T_GUS	0.112986938585088	0.026997396983767	21	21	0.000502092487489756	0.0230792133383897
K00661	group	T_GUS	0.14268008194123	0.0340987180173802	21	21	0.000502987982712765	0.0230792133383897
K00797	group	T_GUS	0.175279801388561	0.0419692288167137	21	21	0.000512178652447934	0.0230792133383897
K01134	group	T_GUS	0.258661588108801	0.062117159920184	21	21	0.000526753964351301	0.0230792133383897
K01196	group	T_GUS	0.359331176994499	0.0861727033602797	21	21	0.000519823781464395	0.0230792133383897
K02012	group	T_GUS	0.118707243545659	0.0284810239165546	21	21	0.000522146967604341	0.0230792133383897
K02806	group	T_GUS	0.205553419508138	0.0488484054970165	21	21	0.000476554866765815	0.0230792133383897
K03641	group	T_GUS	0.178440783020252	0.0425922566723003	21	21	0.000497068733628822	0.0230792133383897
K07023	group	T_GUS	0.226310339596443	0.0537411349664813	21	20	0.000473161062228817	0.0230792133383897
K07140	group	T_GUS	0.136379278003332	0.0326416560780407	21	21	0.000510211625836495	0.0230792133383897
K07558	group	T_GUS	0.674389515032376	0.161926689922021	21	0	0.000525924395222055	0.0230792133383897
K07709	group	T_GUS	0.36902749996668	0.0877227175342576	21	21	0.000477901205363447	0.0230792133383897
K07755	group	T_GUS	0.230646625910922	0.0553886287034732	21	21	0.000526683151634506	0.0230792133383897
K09769	group	T_GUS	0.15960098955789	0.0383684577886271	21	21	0.000532069802453667	0.0230792133383897
K10012	group	T_GUS	0.226307059171896	0.05408442651912	21	21	0.00050298164232358	0.0230792133383897
K10610	group	T_GUS	-0.830994447551503	0.199548572313574	21	0	0.000526418087295299	0.0230792133383897
K12286	group	T_GUS	0.291789138998529	0.0697921776968505	21	5	0.000507015474748244	0.0230792133383897
K12600	group	T_GUS	0.220410507976469	0.0529676078268748	21	21	0.000530203679836323	0.0230792133383897
K13311	group	T_GUS	0.660856219862833	0.158496842393773	21	2	0.000520266049782531	0.0230792133383897
K14541	group	T_GUS	0.144394169657965	0.0346016782085908	21	21	0.00051610772607412	0.0230792133383897
K14977	group	T_GUS	0.198677486239034	0.0477206078564957	21	21	0.000527649774696708	0.0230792133383897
K15331	group	T_GUS	1.04746969996672	0.250742607965676	21	3	0.000510916246992652	0.0230792133383897
K15536	group	T_GUS	0.882199259821886	0.210116188461255	21	1	0.000486840275328471	0.0230792133383897
K01823	group	T_GUS	0.206493019831267	0.049686510597708	21	21	0.000536674336133155	0.0231595617362077
K01261	group	T_GUS	0.299629189318589	0.0722452153664555	21	21	0.000547219866997027	0.0234941590856121
K01534	group	T_GUS	0.173689954490335	0.0420257202890397	21	21	0.000565567113603142	0.0237962363048522
K02082	group	T_GUS	-0.280780741380738	0.0678626714325425	21	21	0.00055973573998951	0.0237962363048522
K09458	group	T_GUS	0.115083495776181	0.0278338908554254	21	21	0.000563364450143937	0.0237962363048522
K13654	group	T_GUS	0.202693312715865	0.049013669804196	21	21	0.000562348154317406	0.0237962363048522
K03453	group	T_GUS	0.155229933981642	0.0376064365942331	21	21	0.000572314398769684	0.0239603266947607
K02510	group	T_GUS	0.121089688607892	0.0294006407642983	21	21	0.000584384584256513	0.0243445360223691
K01250	group	T_GUS	0.151590742287417	0.0368628148590076	21	21	0.000592868255685477	0.024461146148763
K03088	group	T_GUS	0.15657787493361	0.0380965113050254	21	21	0.000595938633728922	0.024461146148763
K07783	group	T_GUS	0.29562315749934	0.0719487109174215	21	21	0.000597611533591828	0.024461146148763
K15256	group	T_GUS	0.140644973904818	0.0342374672398644	21	21	0.000598811183202042	0.024461146148763
K00688	group	T_GUS	0.119843726856247	0.0292071865316797	21	21	0.000605269628814913	0.0245192767150383
K07060	group	T_GUS	0.80223484893812	0.195540432235281	21	0	0.00060606174173832	0.0245192767150383
K07657	group	T_GUS	0.143732645301579	0.0350942286121868	21	21	0.000615874358433175	0.0247309764185226
K10106	group	T_GUS	0.575667238501375	0.140588427794136	21	16	0.000617172317039779	0.0247309764185226
K05946	group	T_GUS	0.130386073906345	0.0318741962105871	21	21	0.000622909165507543	0.0248425622168055
K00073	group	T_GUS	0.650892830595022	0.159789860643265	21	0	0.000647886990174886	0.0249144726534754
K01083	group	T_GUS	0.333074841808797	0.0818571910651288	21	21	0.000654512823363151	0.0249144726534754
K01133	group	T_GUS	0.108853820192614	0.026695500106071	21	21	0.000641732992426132	0.0249144726534754
K01273	group	T_GUS	0.094316039978467	0.0231767713228421	21	21	0.00065384609867072	0.0249144726534754
K01668	group	T_GUS	0.632772473089674	0.155232511120509	21	0	0.000643671838719405	0.0249144726534754
K03742	group	T_GUS	0.171332754100584	0.0421262341277747	21	21	0.000657280205474929	0.0249144726534754
K03883	group	T_GUS	-0.516963486622523	0.126657976572832	21	20	0.00063595385643465	0.0249144726534754
K05829	group	T_GUS	0.248451456503755	0.0609757517302552	21	13	0.000646166632019037	0.0249144726534754
K08222	group	T_GUS	-0.358617306295546	0.0878406535895058	21	0	0.000634476409764526	0.0249144726534754
K10538	group	T_GUS	0.39431477199197	0.0967876212992548	21	20	0.000647013774298263	0.0249144726534754
K13582	group	T_GUS	0.147353571520396	0.0361988808732459	21	21	0.000651988951655493	0.0249144726534754
K01312	group	T_GUS	0.216302173278517	0.0532771820797268	21	21	0.00066815773046441	0.0251006575975804
K03660	group	T_GUS	0.66123469907746	0.162831535849946	21	4	0.000666768443484841	0.0251006575975804
K11801	group	T_GUS	-1.02540810488345	0.25340508455322	21	0	0.000688958237389623	0.0257670380783719
K04656	group	T_GUS	0.175282799567518	0.0434480121977064	21	21	0.000708436427993953	0.0262620816809212
K12970	group	T_GUS	0.915827283137029	0.227004350389154	21	0	0.000708286012521956	0.0262620816809212
K04013	group	T_GUS	0.359567594231905	0.0891868197461681	21	21	0.000712800293925278	0.0263079582165843
K00042	group	T_GUS	0.0838783593467912	0.0208650408918106	21	21	0.000731905073107753	0.0263180249973765
K02289	group	T_GUS	0.429527319069741	0.107042970118154	21	11	0.000744348181743982	0.0263180249973765
K04034	group	T_GUS	0.14493821055754	0.0360590517870411	21	21	0.000732866540747387	0.0263180249973765
K07031	group	T_GUS	0.348361291907487	0.086499514818178	21	21	0.00071983863973483	0.0263180249973765
K07793	group	T_GUS	0.121651449644888	0.030257111629134	21	21	0.000730990485092218	0.0263180249973765
K11646	group	T_GUS	1.21133153436828	0.300668753478201	21	0	0.000717425511774365	0.0263180249973765
K11741	group	T_GUS	0.0909885660435029	0.0226708137517757	21	21	0.000742981461254403	0.0263180249973765
K13602	group	T_GUS	0.336818378968492	0.0837456177374017	21	18	0.000728769599304891	0.0263180249973765
K13680	group	T_GUS	0.230852224833453	0.0575271382901488	21	21	0.000743898170712484	0.0263180249973765
K13721	group	T_GUS	-0.55072179391332	0.137113482069451	21	0	0.000737784609728807	0.0263180249973765
K14084	group	T_GUS	0.390523535328778	0.0973683436312413	21	10	0.000747546612880079	0.0263205219555894
K00934	group	T_GUS	0.445599284323167	0.111447460049358	21	17	0.000769190705253163	0.0265276220684646
K01136	group	T_GUS	0.496939681123513	0.124198977214303	21	21	0.000764169008165396	0.0265276220684646
K01781	group	T_GUS	0.121000331877104	0.0302540905214269	21	21	0.00076712023886086	0.0265276220684646
K02636	group	T_GUS	0.198798805223379	0.0497072756396702	21	21	0.000767259844610183	0.0265276220684646
K13606	group	T_GUS	0.993948730284466	0.248424246754898	21	0	0.00076442082212145	0.0265276220684646
K10352	group	T_GUS	0.345216991756713	0.0864120935503362	21	21	0.000774979564347305	0.0266181756489085
K03385	group	T_GUS	0.584646418671087	0.146428192874464	21	15	0.00077904459529053	0.0266490254852431
K00366	group	T_GUS	0.218955554489132	0.0550407294338695	21	21	0.000805562653711155	0.0271296445193001
K02041	group	T_GUS	0.104909754350159	0.0263392360239015	21	21	0.0007964911469175	0.0271296445193001
K04021	group	T_GUS	0.373379002381269	0.0939473417428225	21	17	0.000812438552449629	0.0271296445193001
K06231	group	T_GUS	0.39723155068614	0.0998999024879135	21	21	0.000808823555449492	0.0271296445193001
K06409	group	T_GUS	0.33239277833058	0.0836048341871284	21	17	0.000809813380790918	0.0271296445193001
K14596	group	T_GUS	-0.472778920259865	0.118826757428502	21	17	0.000804348656783818	0.0271296445193001
K00620	group	T_GUS	0.109535725054937	0.0276854417870798	21	21	0.000846358056757824	0.0274221755709545
K02431	group	T_GUS	0.138087584247004	0.0348569606822819	21	21	0.00083653218194049	0.0274221755709545
K02482	group	T_GUS	0.248489293986768	0.0628404893402181	21	21	0.000850527370649927	0.0274221755709545
K03737	group	T_GUS	0.305151532278987	0.0771419157360479	21	21	0.000847753900419926	0.0274221755709545
K04028	group	T_GUS	0.3518915075663	0.0888636077206718	21	16	0.000839679690426817	0.0274221755709545
K07041	group	T_GUS	0.278188114731964	0.0702920046329163	21	0	0.000844100797202792	0.0274221755709545
K12261	group	T_GUS	0.435800325410904	0.110198471855306	21	0	0.000849751913261397	0.0274221755709545
K12454	group	T_GUS	0.357030663560266	0.090067814835085	21	21	0.000831824180022013	0.0274221755709545
K13587	group	T_GUS	0.301320305840798	0.0759766938407714	21	21	0.000828152541428848	0.0274221755709545
K01138	group	T_GUS	0.170904069475675	0.0432388530533214	21	21	0.000853892305871619	0.0274255868469835
K13015	group	T_GUS	0.112587962609537	0.0284992176599169	21	21	0.000857791728844179	0.0274460737575048
K05396	group	T_GUS	0.231991886471492	0.0587674574414602	21	21	0.000863568364058187	0.0275262416043547
K01958	group	T_GUS	0.134602645106353	0.0341802495635117	21	21	0.000882716553332491	0.0278204486752543
K10841	group	T_GUS	0.220137924430071	0.0558718982728465	21	21	0.000878646340655153	0.0278204486752543
K15763	group	T_GUS	0.567530498334672	0.144105799542918	21	0	0.000882179523879698	0.0278204486752543
K00543	group	T_GUS	0.211749639295192	0.0539276860266479	21	21	0.000906162105078084	0.0280519252518494
K00700	group	T_GUS	0.125517520061677	0.0319692514793604	21	21	0.000906892420545428	0.0280519252518494
K01590	group	T_GUS	-0.443058039711721	0.11285792695033	21	4	0.00090770417447657	0.0280519252518494
K05941	group	T_GUS	0.708348210069261	0.18029011249745	21	0	0.000901233636446607	0.0280519252518494
K10709	group	T_GUS	0.153750416882628	0.0391753993617623	21	21	0.000910062459150908	0.0280519252518494
