feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K00032	group	T_GUS	-0.0525592202673697	0.512828999990407	21	21	0.918368715569976	0.999943380680801
K00033	group	T_GUS	0.0379464871770749	0.0969749485268527	21	21	0.695574052193715	0.999943380680801
K00034	group	T_GUS	0.0293005736238913	0.194693530961293	21	21	0.880373403631624	0.999943380680801
K00035	group	T_GUS	0.0613026361070663	0.307822185549417	21	21	0.842145796751791	0.999943380680801
K00036	group	T_GUS	0.00384713580214111	0.0768823402376405	21	21	0.960091098499821	0.999943380680801
K00038	group	T_GUS	-0.000612306647970666	0.10013290621777	21	21	0.995121014712544	0.999943380680801
K00039	group	T_GUS	0.105931686794806	0.397385473596994	21	21	0.789799014262426	0.999943380680801
K00040	group	T_GUS	0.0506991761523775	0.211066141646391	21	21	0.810171214304645	0.999943380680801
K00041	group	T_GUS	-0.109854964420636	0.309491710633529	21	21	0.722624915156402	0.999943380680801
K00042	group	T_GUS	0.0462181896494512	0.115156325032402	21	21	0.688161186578787	0.999943380680801
K00043	group	T_GUS	0.0499318556212075	0.2333929112889	21	21	0.830594594657836	0.999943380680801
K00044	group	T_GUS	-0.0541124012239943	0.145221446948755	21	21	0.709431358833858	0.999943380680801
K00045	group	T_GUS	0.059277591018379	0.231136510718554	21	21	0.797594589321185	0.999943380680801
K00046	group	T_GUS	0.0732929748904454	0.147096923325065	21	21	0.618298584439158	0.999943380680801
K00048	group	T_GUS	-0.13643090147707	3.06809034296497	21	21	0.964531603221248	0.999943380680801
K00049	group	T_GUS	-0.103637284911002	1.38444100426061	21	21	0.9403272340046	0.999943380680801
K00050	group	T_GUS	-0.00612627183235462	0.152938241284028	21	21	0.968047554531235	0.999943380680801
K00051	group	T_GUS	-0.00678457201982735	1.07944552557394	21	21	0.99498513866903	0.999943380680801
K00052	group	T_GUS	0.0286330318841086	0.097414765379073	21	21	0.768812100251793	0.999943380680801
K00053	group	T_GUS	0.00190988283970751	0.110268373382585	21	21	0.98618107988867	0.999943380680801
K00054	group	T_GUS	0.211814809076398	0.447132095598138	21	21	0.635700557918865	0.999943380680801
K00055	group	T_GUS	0.0113244543117097	0.352418199721194	21	21	0.974365533546056	0.999943380680801
K00057	group	T_GUS	0.0160225881226369	0.118486366856999	21	21	0.892432185439573	0.999943380680801
K00058	group	T_GUS	0.0746438475440184	0.0632492268750078	21	21	0.237938848347113	0.999943380680801
K00059	group	T_GUS	-0.000427403503870572	0.0274536052000618	21	21	0.987578866979936	0.999943380680801
K00060	group	T_GUS	0.0214358078370084	0.188142677643841	21	21	0.909290281471239	0.999943380680801
K00061	group	T_GUS	-0.224520785404044	2.0159597006897	21	20	0.911321629501769	0.999943380680801
K00062	group	T_GUS	-0.0969358475713327	1.33214629597154	21	21	0.941991795503062	0.999943380680801
K00064	group	T_GUS	0.111203802555002	0.13762374513009	21	21	0.419074618266952	0.999943380680801
K00065	group	T_GUS	0.0726161388575409	0.111901723375658	21	21	0.516385046587631	0.999943380680801
K00066	group	T_GUS	0.152682275492556	0.326393886028847	21	21	0.639938104127197	0.999943380680801
K00067	group	T_GUS	-0.0330874143561547	0.12022243408291	21	21	0.783148525570057	0.999943380680801
K00068	group	T_GUS	-0.0159632261278149	0.868077397244897	21	21	0.985328389041715	0.999943380680801
K00069	group	T_GUS	-0.143636772824961	1.14989202589591	21	21	0.900592212907508	0.999943380680801
K00071	group	T_GUS	0.388845977177836	2.11935565691401	21	21	0.854426370179062	0.999943380680801
K00072	group	T_GUS	0.265665514343529	1.87233929453203	21	21	0.887167191996236	0.999943380680801
K00073	group	T_GUS	0.656220367261734	1.09765779893163	21	21	0.549948747409119	0.999943380680801
K00074	group	T_GUS	-0.0373528105309515	0.0919428357335784	21	21	0.684550660893246	0.999943380680801
K00075	group	T_GUS	0.00190403936191946	0.120717133287499	21	21	0.987415699992369	0.999943380680801
K00076	group	T_GUS	-0.0261044951825166	0.177102655950937	21	21	0.882818249928713	0.999943380680801
K00077	group	T_GUS	0.0218398294481379	0.0949822660115189	21	21	0.818141607028706	0.999943380680801
K00078	group	T_GUS	0.0625951507215594	0.166102629670453	21	21	0.706287878381062	0.999943380680801
K00079	group	T_GUS	0.0401731669912547	0.27719122701778	21	21	0.884766588658559	0.999943380680801
K00082	group	T_GUS	0.0707027127440536	0.102050056763377	21	21	0.488420105886833	0.999943380680801
K00086	group	T_GUS	0.208675570585884	0.220980942697303	21	21	0.345008814669549	0.999943380680801
K00087	group	T_GUS	0.0162551625366299	0.157617406475783	21	21	0.91785939556719	0.999943380680801
K00088	group	T_GUS	-0.00297839228333394	0.087112335796038	21	21	0.972725443709722	0.999943380680801
K00090	group	T_GUS	-0.0486798000667086	0.399254208451725	21	21	0.902956966751583	0.999943380680801
K00091	group	T_GUS	0.0196509080371897	0.0851609921127408	21	21	0.817508944070972	0.999943380680801
K00096	group	T_GUS	0.20921240290514	0.325794390939636	21	21	0.520768750049308	0.999943380680801
K00097	group	T_GUS	0.0488093526785699	0.114880583880526	21	21	0.670931197719669	0.999943380680801
K00098	group	T_GUS	0.0410807790510644	0.357403352148512	21	21	0.908490821834221	0.999943380680801
K00099	group	T_GUS	-0.0261483914371711	0.119447543336784	21	21	0.826719310499309	0.999943380680801
K00101	group	T_GUS	0.0164877345927557	0.118916027898034	21	21	0.889726548982961	0.999943380680801
K00102	group	T_GUS	0.0103715434863464	0.0601327721528927	21	21	0.863062236560144	0.999943380680801
K00103	group	T_GUS	0.0704130333782035	0.138363021726671	21	21	0.61082185580409	0.999943380680801
K00104	group	T_GUS	0.0520242441103968	0.135454128937923	21	21	0.700924504230913	0.999943380680801
K00105	group	T_GUS	0.357044961440441	3.33424624917259	21	20	0.914722212771506	0.999943380680801
K00106	group	T_GUS	0.179383185557501	0.465663490965437	21	21	0.700073956534717	0.999943380680801
K00107	group	T_GUS	0.0271867777969989	1.4204431729746	21	21	0.984729705233882	0.999943380680801
K00108	group	T_GUS	0.0247149641858639	0.0683304097556472	21	21	0.717577813239374	0.999943380680801
K00109	group	T_GUS	0.177621349184922	0.518005751167084	21	21	0.731677791611476	0.999943380680801
K00111	group	T_GUS	0.00477297614590566	0.0891232808296459	21	21	0.957289898978466	0.999943380680801
K00112	group	T_GUS	1.24407953139235	1.33649822775216	21	21	0.351931101095157	0.999943380680801
K00113	group	T_GUS	-0.0109680400573829	0.133410659635182	21	21	0.93447763696047	0.999943380680801
K00114	group	T_GUS	0.156559255404784	0.0883764201448049	21	21	0.0764767897193306	0.999943380680801
K00115	group	T_GUS	0.0583053174300571	0.281302576154624	21	21	0.835799744619529	0.999943380680801
K00116	group	T_GUS	0.139567106421425	0.361411695652131	21	21	0.699369229561305	0.999943380680801
K00117	group	T_GUS	0.19149166306012	0.094396524996162	21	21	0.0425002662040199	0.999943380680801
K00118	group	T_GUS	0.152801080922975	0.0892061343798465	21	21	0.0867311582888917	0.999943380680801
K00119	group	T_GUS	-0.0366908845114712	0.178804947419172	21	21	0.83741539186912	0.999943380680801
K00121	group	T_GUS	-0.0277930211914911	0.101930845798446	21	21	0.785110386101131	0.999943380680801
K00122	group	T_GUS	-0.000626785091870064	0.668993047003197	21	21	0.999252455497378	0.999943380680801
K00123	group	T_GUS	-0.00383527933284945	0.0861383965810032	21	21	0.964486227903342	0.999943380680801
K00124	group	T_GUS	-0.0086483546175827	0.283472479624287	21	21	0.97566141753295	0.999943380680801
K00125	group	T_GUS	-0.0709194363147018	1.62200304327259	21	21	0.965124911880693	0.999943380680801
K00126	group	T_GUS	-0.043754900691106	0.388949158536347	21	21	0.910430801295544	0.999943380680801
K00127	group	T_GUS	-0.0142177789069312	0.22889425691339	21	21	0.950471209560236	0.999943380680801
K00128	group	T_GUS	0.0363247577331973	0.0648020962278759	21	21	0.575104948134522	0.999943380680801
K00129	group	T_GUS	0.165158889180573	0.411736413944518	21	21	0.688326092678609	0.999943380680801
K00130	group	T_GUS	-0.0304978480959723	0.109709988598878	21	21	0.781023055329276	0.999943380680801
K00131	group	T_GUS	-0.0146515561437466	0.17999381355266	21	21	0.93512358525592	0.999943380680801
K00132	group	T_GUS	0.365591067245442	1.45850533312583	21	21	0.802075864735973	0.999943380680801
K00133	group	T_GUS	0.00781729540526365	0.105311628788808	21	21	0.94082727540926	0.999943380680801
K00134	group	T_GUS	-0.0146324712884526	0.0993287540460337	21	21	0.882884538500611	0.999943380680801
K00135	group	T_GUS	-0.0119088240336838	0.0963035282231795	21	21	0.901585061604082	0.999943380680801
K00137	group	T_GUS	-0.0148882430917851	0.213822323924535	21	21	0.944488922650744	0.999943380680801
K00138	group	T_GUS	-0.109099059070548	0.171940817635974	21	21	0.525744662488444	0.999943380680801
K00139	group	T_GUS	-0.0824487277597431	0.229551936156248	21	21	0.719466096704257	0.999943380680801
K00140	group	T_GUS	0.00565914357535356	0.0973513174558771	21	21	0.95364416600981	0.999943380680801
K00141	group	T_GUS	-0.038839202680025	0.235904868481491	21	21	0.869227928844621	0.999943380680801
K00142	group	T_GUS	0.0530748534391911	0.226536021629805	21	21	0.814760777635804	0.999943380680801
K00143	group	T_GUS	0.308951801652834	0.583127716760228	21	21	0.596237837333545	0.999943380680801
K00145	group	T_GUS	0.0534928227664197	0.122630707255238	21	21	0.662683888352453	0.999943380680801
K00146	group	T_GUS	0.00644119686495293	0.174390185329008	21	21	0.970536396766284	0.999943380680801
K00147	group	T_GUS	0.00794732847012394	0.111026873371091	21	21	0.94293597862899	0.999943380680801
K00148	group	T_GUS	0.043035807401002	0.14844348015707	21	21	0.771882214946557	0.999943380680801
K00149	group	T_GUS	-0.0712206703789588	0.776441544181751	21	21	0.926914927673677	0.999943380680801
K00150	group	T_GUS	0.428691247308159	1.70867143087914	21	21	0.801897946970414	0.999943380680801
K00151	group	T_GUS	0.000476203791391801	0.209316917571807	21	21	0.998184784442685	0.999943380680801
K00152	group	T_GUS	0.0209571935746626	0.280554153811357	21	21	0.940453979745951	0.999943380680801
K00153	group	T_GUS	-0.0314117900378181	0.246964149328969	21	21	0.898788674321982	0.999943380680801
K00154	group	T_GUS	-0.104146540291562	0.178830512031483	21	21	0.560313662087542	0.999943380680801
K00155	group	T_GUS	0.0132949340378378	0.15352712910634	21	21	0.930992134128171	0.999943380680801
K00156	group	T_GUS	-0.0247721741005948	0.121199159285618	21	21	0.838046952202703	0.999943380680801
K00158	group	T_GUS	0.133342636378135	0.657284369864609	21	21	0.839237408733403	0.999943380680801
K00161	group	T_GUS	0.0124544985248542	0.0918504530005709	21	21	0.892141145490945	0.999943380680801
K00162	group	T_GUS	0.0353016127561474	0.109278411961411	21	21	0.746662769115796	0.999943380680801
K00163	group	T_GUS	-0.0351760172675109	0.0776256526003728	21	21	0.650441171390661	0.999943380680801
K00164	group	T_GUS	0.0362821620622167	0.0766313796115425	21	21	0.635882527618282	0.999943380680801
K00166	group	T_GUS	0.0121397167774524	0.21209361895761	21	21	0.954355975399153	0.999943380680801
K00167	group	T_GUS	-0.0381567117944801	0.1830053203364	21	21	0.834838145338134	0.999943380680801
K00169	group	T_GUS	0.0473066191111448	0.513798546227041	21	21	0.926640588268883	0.999943380680801
K00170	group	T_GUS	0.0252373001516334	0.537025324009604	21	21	0.962517516717924	0.999943380680801
K00171	group	T_GUS	0.0949731842264865	0.726689235478696	21	21	0.896018183129923	0.999943380680801
K00172	group	T_GUS	0.0469400491775006	0.745481026922377	21	21	0.949793481615331	0.999943380680801
K00174	group	T_GUS	0.0570162958877898	0.113594432196905	21	21	0.615717736751157	0.999943380680801
K00175	group	T_GUS	0.0247036563892306	0.156288234649492	21	21	0.874405798726042	0.999943380680801
K00176	group	T_GUS	-0.0635596000313314	0.34465250066889	21	21	0.853686744565212	0.999943380680801
K00177	group	T_GUS	-0.109180925046939	1.65358959755933	21	21	0.947356635342239	0.999943380680801
K00179	group	T_GUS	0.0148188865641514	0.187465066533077	21	21	0.936993816117349	0.999943380680801
K00180	group	T_GUS	-0.00531306714344556	0.2778974982424	21	21	0.98474633263616	0.999943380680801
K00183	group	T_GUS	-0.0250087888668032	0.233092946801793	21	21	0.914558078303617	0.999943380680801
K00184	group	T_GUS	0.161069372335504	0.112147202562644	21	21	0.150936408986704	0.999943380680801
K00185	group	T_GUS	0.154422177191668	0.134155730543005	21	21	0.249704847954289	0.999943380680801
K00186	group	T_GUS	0.096993787992806	2.48519191629146	21	21	0.968867513727034	0.999943380680801
K00187	group	T_GUS	0.165581295135141	1.70172032245766	21	21	0.922486332425638	0.999943380680801
K00188	group	T_GUS	-0.0563795899564147	4.35965753107699	21	18	0.98968195317654	0.999943380680801
K00196	group	T_GUS	-0.107029067535257	0.662329349442304	21	21	0.871624846931018	0.999943380680801
K00200	group	T_GUS	0.121771800889423	0.432990123870034	21	21	0.778530474195802	0.999943380680801
K00201	group	T_GUS	0.0792549849790048	0.577595633330587	21	21	0.890860580873861	0.999943380680801
K00202	group	T_GUS	0.0214780969153926	0.501343951070127	21	21	0.965828247775967	0.999943380680801
K00203	group	T_GUS	0.131360658826935	1.89019806987083	21	21	0.944595046514708	0.999943380680801
K00205	group	T_GUS	-0.164601730671095	0.773696125840429	21	21	0.831524102505057	0.999943380680801
K00207	group	T_GUS	0.0421300753335432	0.209145179221762	21	21	0.840355025084741	0.999943380680801
K00208	group	T_GUS	0.0679363684919904	0.120393120624511	21	21	0.572558286729981	0.999943380680801
K00209	group	T_GUS	0.0278087085927307	0.703573430235453	21	21	0.968471857366091	0.999943380680801
K00210	group	T_GUS	-0.110731028967733	0.415961495573375	21	21	0.790081334259449	0.999943380680801
K00211	group	T_GUS	-0.278215312845224	1.13038317399297	21	21	0.805585639378417	0.999943380680801
K00215	group	T_GUS	-0.0122261110439983	0.111163323290576	21	21	0.912422605605594	0.999943380680801
K00216	group	T_GUS	0.135148913256907	0.481271060658527	21	21	0.778851054326139	0.999943380680801
K00217	group	T_GUS	-0.0750983417202234	0.228219993548097	21	21	0.742109441123693	0.999943380680801
K00218	group	T_GUS	-0.0289327422755709	0.159981271061543	21	21	0.856484680886703	0.999943380680801
K00219	group	T_GUS	-0.0933381707633771	0.107629743138623	21	21	0.385823999832854	0.999943380680801
K00220	group	T_GUS	0.0217651246042123	0.179297076387071	21	21	0.903381021750159	0.999943380680801
K00221	group	T_GUS	0.258228986706611	0.953714110062571	21	21	0.786574534188971	0.999943380680801
K00222	group	T_GUS	-0.0533753804691195	0.713869337720713	21	21	0.94039841359485	0.999943380680801
K00223	group	T_GUS	-0.593621007684968	2.58013951786603	21	21	0.818034873840115	0.999943380680801
K00224	group	T_GUS	-0.332420316467487	1.60688119214573	21	20	0.83610905122758	0.999943380680801
K00226	group	T_GUS	0.0215577508627061	0.125784694050645	21	21	0.863920166730711	0.999943380680801
K00227	group	T_GUS	-0.033243630801268	0.163661376455987	21	21	0.839037743955797	0.999943380680801
K00228	group	T_GUS	-0.00801219206355176	0.143970915039618	21	21	0.955619466383776	0.999943380680801
K00230	group	T_GUS	0.112010673924626	0.374839453548782	21	21	0.765075052209562	0.999943380680801
K00231	group	T_GUS	0.0242433431034199	0.167673599475887	21	21	0.885037336823238	0.999943380680801
K00232	group	T_GUS	-0.0713460827660016	0.271228496621309	21	21	0.792513670342436	0.999943380680801
K00234	group	T_GUS	-0.0403642512442617	0.108705172404007	21	21	0.71040025400714	0.999943380680801
K00235	group	T_GUS	-0.0463553988320176	0.146661163084792	21	21	0.751948315897585	0.999943380680801
K00236	group	T_GUS	-0.00377980008377218	0.266295620165818	21	21	0.988675206659027	0.999943380680801
K00239	group	T_GUS	0.0733911380236135	0.0941179589770648	21	21	0.435521406493238	0.999943380680801
K00240	group	T_GUS	0.074458525979891	0.158420144181072	21	21	0.638350245185562	0.999943380680801
K00241	group	T_GUS	0.0596653003026811	0.178591746469153	21	21	0.738313404640395	0.999943380680801
K00242	group	T_GUS	-0.0541543155925061	0.179075747567324	21	21	0.762339452615631	0.999943380680801
K00243	group	T_GUS	0.253238037843412	0.449554642686533	21	21	0.573224700243795	0.999943380680801
K00244	group	T_GUS	0.147896225464533	0.193905404230332	21	21	0.445628260620279	0.999943380680801
K00245	group	T_GUS	-0.0127194528332923	0.384565333669436	21	21	0.973614873461082	0.999943380680801
K00246	group	T_GUS	-0.161170574434428	1.56731419085939	21	21	0.918096043442163	0.999943380680801
K00247	group	T_GUS	0.152952905216906	1.44851898056024	21	21	0.915905585365043	0.999943380680801
K00248	group	T_GUS	-0.0662162506813026	0.103119787415018	21	21	0.520789146370181	0.999943380680801
K00249	group	T_GUS	-0.0181366107340171	0.0664317197958458	21	21	0.78484452290963	0.999943380680801
K00252	group	T_GUS	-0.0307440227517677	0.11245937615765	21	21	0.784561955550089	0.999943380680801
K00253	group	T_GUS	-0.0823241470559103	0.136548995831461	21	21	0.546581269804297	0.999943380680801
K00254	group	T_GUS	0.0709613063913125	0.20477117677896	21	21	0.728937285278473	0.999943380680801
K00255	group	T_GUS	-0.0611093892134074	0.136403255194773	21	21	0.654149329535257	0.999943380680801
K00256	group	T_GUS	-0.00883176952024463	0.118673881403997	21	21	0.940675797865701	0.999943380680801
K00257	group	T_GUS	-0.0276999509202653	0.0481948946008167	21	21	0.565461295401984	0.999943380680801
K00258	group	T_GUS	-0.0868587652594151	0.312220576075154	21	21	0.780861290926622	0.999943380680801
K00259	group	T_GUS	-0.0270997295285599	0.127114557717474	21	21	0.831177681974602	0.999943380680801
K00260	group	T_GUS	0.149841207755419	0.563959210948622	21	21	0.79047402539612	0.999943380680801
K00261	group	T_GUS	0.0364430099209482	0.165469329825359	21	21	0.825684035363955	0.999943380680801
K00262	group	T_GUS	0.0837079336924201	0.254898027554874	21	21	0.742610958925488	0.999943380680801
K00263	group	T_GUS	-0.13798074148413	0.258368476293918	21	21	0.593309467311977	0.999943380680801
K00264	group	T_GUS	0.0225742448041607	0.0898259941550553	21	21	0.801573805619605	0.999943380680801
K00265	group	T_GUS	-0.0457330443300663	0.1005148610663	21	21	0.649117952664773	0.999943380680801
K00266	group	T_GUS	0.0222559887297644	0.11115442651128	21	21	0.841303956754235	0.999943380680801
K00270	group	T_GUS	-0.151079159285427	3.53885418779059	21	19	0.965947418079627	0.999943380680801
K00271	group	T_GUS	-0.0769485669973513	0.34211104266935	21	21	0.822039346951992	0.999943380680801
K00272	group	T_GUS	0.242599584825989	1.85622471923374	21	21	0.896016462052196	0.999943380680801
K00273	group	T_GUS	-0.0112487252555014	0.296030001326298	21	21	0.969688799212192	0.999943380680801
K00274	group	T_GUS	0.0476875783130251	0.114277290396955	21	21	0.676461132253461	0.999943380680801
K00275	group	T_GUS	-0.00260328203269258	0.13749445292982	21	21	0.984893976442235	0.999943380680801
K00276	group	T_GUS	-0.0359327576968381	0.279581673824392	21	21	0.897734865046418	0.999943380680801
K00277	group	T_GUS	0.132246406627592	0.909311467099541	21	21	0.88436683037445	0.999943380680801
K00278	group	T_GUS	0.0197681132127221	0.116193948705177	21	21	0.864907652312158	0.999943380680801
K00279	group	T_GUS	0.238700329954271	0.666990703363324	21	21	0.720435702499578	0.999943380680801
K00280	group	T_GUS	0.0176599865683151	2.7920799487334	21	17	0.99495339068561	0.999943380680801
K00281	group	T_GUS	-0.0159767152649788	0.0886103764259751	21	21	0.856914713329455	0.999943380680801
K00282	group	T_GUS	0.1452305874223	0.190917775490436	21	21	0.44683804094328	0.999943380680801
K00283	group	T_GUS	0.0953461597338779	0.176842186013527	21	21	0.589776743899927	0.999943380680801
K00284	group	T_GUS	0.0157403329827299	0.0659149838142455	21	21	0.811262613161014	0.999943380680801
K00285	group	T_GUS	-0.0150930719492255	0.0923016434632341	21	21	0.870109818811454	0.999943380680801
K00286	group	T_GUS	-0.0047135243649983	0.128527777204904	21	21	0.970745580754206	0.999943380680801
K00287	group	T_GUS	-0.00406351602693324	0.163268174704816	21	21	0.98014382160078	0.999943380680801
K00288	group	T_GUS	-0.0917758602526604	0.993782842616647	21	21	0.926419952027083	0.999943380680801
K00289	group	T_GUS	-0.0559132771695843	0.959042949216843	21	21	0.953508776149198	0.999943380680801
K00290	group	T_GUS	-0.0120719373891776	0.201166116133843	21	21	0.952147833473458	0.999943380680801
K00292	group	T_GUS	-0.0364395877271251	0.263282549779377	21	21	0.889920446400776	0.999943380680801
K00293	group	T_GUS	0.0288332027039787	0.723187862639387	21	21	0.968197096444155	0.999943380680801
K00294	group	T_GUS	-0.000381948315625279	0.179793315273639	21	21	0.998304995742601	0.999943380680801
K00295	group	T_GUS	0.270920585094959	2.53941273853675	21	20	0.915037840387351	0.999943380680801
K00297	group	T_GUS	0.0458857251889932	0.110644605764548	21	21	0.678352220992261	0.999943380680801
K00298	group	T_GUS	0.0219438618819096	0.408274123147534	21	21	0.957136048249758	0.999943380680801
K00299	group	T_GUS	-0.0316480001115075	0.124651196403273	21	21	0.799578632496075	0.999943380680801
K00300	group	T_GUS	-0.219921612626165	1.30991529058868	21	21	0.866669856651126	0.999943380680801
K00301	group	T_GUS	-0.0176352776993637	0.216988936023451	21	21	0.935225080736316	0.999943380680801
K00302	group	T_GUS	0.0191552850815015	0.11271623875909	21	21	0.86505531745362	0.999943380680801
K00303	group	T_GUS	-0.00381552629816355	0.0899108852960115	21	21	0.966150527703908	0.999943380680801
K00304	group	T_GUS	0.0368456462453772	0.374903986711973	21	21	0.921709784388872	0.999943380680801
K00305	group	T_GUS	0.0406800475393681	0.328344455436432	21	21	0.901398867069507	0.999943380680801
K00306	group	T_GUS	-0.0488746955678646	2.41658243082957	21	21	0.983864110668703	0.999943380680801
K00307	group	T_GUS	-0.275388654746925	1.04736902912103	21	21	0.792601651151858	0.999943380680801
K00309	group	T_GUS	-0.0106602396345657	0.111941091879817	21	21	0.924131506984641	0.999943380680801
K00311	group	T_GUS	-0.0306098777770532	0.112135337041423	21	21	0.784874255567494	0.999943380680801
K00313	group	T_GUS	-0.0183198843644634	0.30312886864294	21	21	0.951808418565767	0.999943380680801
K00314	group	T_GUS	0.0115002996219696	0.143813509548556	21	21	0.93626369727464	0.999943380680801
K00315	group	T_GUS	0.0900806548753712	0.146931560530895	21	21	0.539824101936995	0.999943380680801
K00316	group	T_GUS	0.0017971219943942	0.280706803935686	21	21	0.994891872666032	0.999943380680801
K00317	group	T_GUS	-0.143188062920039	0.451736677961878	21	21	0.751264538216027	0.999943380680801
K00318	group	T_GUS	0.00762106151496054	0.238320016625406	21	21	0.974489381142495	0.999943380680801
K00320	group	T_GUS	0.0290249438928372	0.064849721010615	21	21	0.654461841166173	0.999943380680801
K00321	group	T_GUS	-0.140429597538182	0.590257982177977	21	21	0.811949163459812	0.999943380680801
K00322	group	T_GUS	0.0900705508658145	0.437065644064883	21	21	0.836728308668769	0.999943380680801
K00323	group	T_GUS	0.116842773751493	0.318959463540745	21	21	0.714122697880802	0.999943380680801
K00324	group	T_GUS	-0.0341656350188044	0.104686200196078	21	21	0.744150214592566	0.999943380680801
K00325	group	T_GUS	-0.0274902197144664	0.0997510935493925	21	21	0.782864409320472	0.999943380680801
K00326	group	T_GUS	-0.048599421164407	0.414910687149	21	21	0.906755256062346	0.999943380680801
K00327	group	T_GUS	-0.0730686989701839	0.972814672176073	21	21	0.940126709772922	0.999943380680801
K00329	group	T_GUS	0.0122432450617082	0.145862213246439	21	21	0.93310647544057	0.999943380680801
K00330	group	T_GUS	-0.00648249122229313	0.158418955236126	21	21	0.967359735637297	0.999943380680801
K00331	group	T_GUS	0.0725869811868649	0.198938058030418	21	21	0.715206753334354	0.999943380680801
K00332	group	T_GUS	0.0729782511440888	0.193388785820721	21	21	0.705902019998073	0.999943380680801
K00333	group	T_GUS	0.0655764985988073	0.11880521097443	21	21	0.580971293213875	0.999943380680801
K00334	group	T_GUS	0.00740147306068194	0.134177548533717	21	21	0.956009573848025	0.999943380680801
K00335	group	T_GUS	-0.0289241058664039	0.0934246185241798	21	21	0.756866426483294	0.999943380680801
K00336	group	T_GUS	-0.0327940166307358	0.102678726410304	21	21	0.749434793691184	0.999943380680801
K00337	group	T_GUS	0.0354725717311532	0.105312963609614	21	21	0.736245012109373	0.999943380680801
K00338	group	T_GUS	0.0523593838538547	0.175384248580064	21	21	0.765290310660998	0.999943380680801
K00339	group	T_GUS	-0.0100896352640218	0.133613867768851	21	21	0.939806249290848	0.999943380680801
K00340	group	T_GUS	-0.016132455302859	0.166438436309853	21	21	0.922783999521266	0.999943380680801
